eventid,iyear,imonth,iday,country,country_txt,region,region_txt,latitude,longitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nkillter,nwound,nwoundte,property,propextent,propextent_txt
201402220034,2014,2,22,95,Iraq,10,Middle East & North Africa,34.929512,43.415762,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,2,0,3,0,-9,,
201402220035,2014,2,22,95,Iraq,10,Middle East & North Africa,34.929512,43.415762,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,2,0,3,0,-9,,
201402220036,2014,2,22,95,Iraq,10,Middle East & North Africa,33.937461,45.133543,1,0,2,Armed Assault,3,Police,Islamic State of Iraq and the Levant (ISIL),5,Firearms,10,4,6,,-9,,
201402220037,2014,2,22,95,Iraq,10,Middle East & North Africa,33.508926,44.234078,1,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,2,2,0,0,0,,
201402220038,2014,2,22,95,Iraq,10,Middle East & North Africa,33.416836,43.300159,1,1,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,6,1,4,0,-9,,
201402220039,2014,2,22,95,Iraq,10,Middle East & North Africa,33.745285,44.640072,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,5,0,0,0,0,,
201402220040,2014,2,22,92,India,6,South Asia,24.626284,84.656242,1,0,2,Armed Assault,3,Police,Communist Party of India - Maoist (CPI-Maoist),5,Firearms,1,0,0,0,1,3,Minor (likely < $1 million)
201402220042,2014,2,22,95,Iraq,10,Middle East & North Africa,33.325,44.422,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,4,4,0,0,0,,
201402220046,2014,2,22,41,Central African Republic,11,Sub-Saharan Africa,4.799347,16.58843,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Anti-Balaka Militia,5,Firearms,27,0,,0,-9,,
201402220047,2014,2,22,153,Pakistan,6,South Asia,33.703542,70.333093,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,1,0,-9,,
201402220048,2014,2,22,153,Pakistan,6,South Asia,33.703542,70.333093,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,,,4,,1,3,Minor (likely < $1 million)
201402220049,2014,2,22,113,Libya,10,Middle East & North Africa,32.105486,20.086398,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,1,3,Minor (likely < $1 million)
201402220050,2014,2,22,160,Philippines,5,Southeast Asia,6.067685,121.099724,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Abu Sayyaf Group (ASG),5,Firearms,0,0,0,0,0,,
201402220051,2014,2,22,153,Pakistan,6,South Asia,31.930044,70.461297,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402220052,2014,2,22,153,Pakistan,6,South Asia,32.208638,70.388824,0,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402220054,2014,2,22,4,Afghanistan,6,South Asia,36.523095,65.054353,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,2,0,2,0,1,3,Minor (likely < $1 million)
201402220056,2014,2,22,4,Afghanistan,6,South Asia,36.667352,69.097409,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,2,0,3,0,1,3,Minor (likely < $1 million)
201402220057,2014,2,22,95,Iraq,10,Middle East & North Africa,34.273706,45.165855,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402220058,2014,2,22,205,Thailand,5,Southeast Asia,6.437355,101.004236,1,0,2,Armed Assault,1,Business,Separatists,5,Firearms,3,0,0,0,-9,,
201402220060,2014,2,22,153,Pakistan,6,South Asia,33.535199,70.346919,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Unknown,5,Firearms,1,0,0,0,0,,
201402220061,2014,2,22,4,Afghanistan,6,South Asia,31.419799,64.215128,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,,0,0,0,0,,
201402220067,2014,2,22,95,Iraq,10,Middle East & North Africa,34.929865,43.411482,1,0,9,Unknown,3,Police,Unknown,13,Unknown,0,0,2,0,-9,,
201402220070,2014,2,22,95,Iraq,10,Middle East & North Africa,34.929167,43.493056,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402220071,2014,2,22,95,Iraq,10,Middle East & North Africa,34.929167,43.493056,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402220072,2014,2,22,95,Iraq,10,Middle East & North Africa,34.016389,44.145278,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402220073,2014,2,22,182,Somalia,11,Sub-Saharan Africa,-0.359804,42.549818,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Al-Shabaab,6,Explosives/Bombs/Dynamite,1,0,3,0,1,4,Unknown
201402220074,2014,2,22,182,Somalia,11,Sub-Saharan Africa,2.272681,45.721653,1,0,9,Unknown,4,Military,Al-Shabaab,13,Unknown,,,,,-9,,
201402220075,2014,2,22,182,Somalia,11,Sub-Saharan Africa,2.038141,45.335674,1,0,1,Assassination,4,Military,Al-Shabaab,5,Firearms,1,0,0,0,0,,
201402220077,2014,2,15,4,Afghanistan,6,South Asia,36.667352,69.097409,1,1,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,2,1,6,0,-9,,
201402220080,2014,2,22,95,Iraq,10,Middle East & North Africa,33.404852,43.918597,1,0,2,Armed Assault,4,Military,Islamic State of Iraq and the Levant (ISIL),5,Firearms,4,0,0,0,1,4,Unknown
201402220081,2014,2,22,4,Afghanistan,6,South Asia,34.32915,63.232444,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,4,2,4,4,0,,
201402220082,2014,2,22,95,Iraq,10,Middle East & North Africa,35.670429,44.073953,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402220083,2014,2,22,95,Iraq,10,Middle East & North Africa,35.670429,44.073953,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402220084,2014,2,22,95,Iraq,10,Middle East & North Africa,35.670429,44.073953,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402220086,2014,2,22,95,Iraq,10,Middle East & North Africa,34.192537,43.886423,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201402220087,2014,2,22,95,Iraq,10,Middle East & North Africa,34.596953,43.682772,1,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,1,1,0,0,0,,
201402220088,2014,2,22,95,Iraq,10,Middle East & North Africa,36.265348,42.703945,1,0,9,Unknown,4,Military,Unknown,13,Unknown,1,,11,,1,4,Unknown
201402220089,2014,2,22,153,Pakistan,6,South Asia,32.955727,70.265484,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,5,Firearms,0,0,0,0,0,,
201402220090,2014,2,18,159,Peru,3,South America,-11.335798,-75.341218,1,0,2,Armed Assault,4,Military,Shining Path (SL),5,Firearms,0,0,0,0,-9,,
201402220091,2014,2,22,41,Central African Republic,11,Sub-Saharan Africa,4.363242,18.580245,1,0,9,Unknown,14,Private Citizens & Property,Unknown,13,Unknown,3,0,0,0,0,,
201402230001,2014,2,23,153,Pakistan,6,South Asia,33.583451,71.43326,1,0,3,Bombing/Explosion,19,Transportation,Tehrik-i-Taliban Pakistan (TTP),6,Explosives/Bombs/Dynamite,12,0,12,0,1,3,Minor (likely < $1 million)
201402230003,2014,2,23,113,Libya,10,Middle East & North Africa,32.115442,20.066514,1,0,2,Armed Assault,1,Business,Unknown,5,Firearms,1,0,0,0,0,,
201402230005,2014,2,23,155,West Bank and Gaza Strip,10,Middle East & North Africa,32.151313,35.256799,0,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402230006,2014,2,23,45,Colombia,3,South America,6.596402,-71.062746,0,0,1,Assassination,14,Private Citizens & Property,National Liberation Army of Colombia (ELN),5,Firearms,0,0,0,0,-9,,
201402230007,2014,2,23,147,Nigeria,11,Sub-Saharan Africa,12.12052,13.174035,1,0,2,Armed Assault,14,Private Citizens & Property,Boko Haram,5,Firearms,4,0,1,0,1,3,Minor (likely < $1 million)
201402230008,2014,2,23,147,Nigeria,11,Sub-Saharan Africa,12.683079,13.437737,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Boko Haram,8,Incendiary,2,0,0,0,1,3,Minor (likely < $1 million)
201402230009,2014,2,23,4,Afghanistan,6,South Asia,34.670412,70.76998,1,0,6,Hostage Taking (Kidnapping),4,Military,Taliban,6,Explosives/Bombs/Dynamite,24,3,3,,1,4,Unknown
201402230010,2014,2,22,182,Somalia,11,Sub-Saharan Africa,-0.356367,42.545315,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,6,Explosives/Bombs/Dynamite,0,0,4,0,-9,,
201402230014,2014,2,23,153,Pakistan,6,South Asia,26.653826,63.955358,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,0,8,0,1,3,Minor (likely < $1 million)
201402230015,2014,2,23,153,Pakistan,6,South Asia,26.96729,64.104482,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402230016,2014,2,23,19,Bangladesh,6,South Asia,24.580963,90.393398,1,0,2,Armed Assault,3,Police,Jama'atul Mujahideen Bangladesh (JMB),6,Explosives/Bombs/Dynamite,1,0,2,0,1,3,Minor (likely < $1 million)
201402230017,2014,2,23,200,Syria,10,Middle East & North Africa,36.308762,36.689529,1,0,3,Bombing/Explosion,1,Business,Islamic State of Iraq and the Levant (ISIL),6,Explosives/Bombs/Dynamite,14,0,65,0,1,3,Minor (likely < $1 million)
201402230018,2014,2,23,153,Pakistan,6,South Asia,24.951744,66.986376,1,0,2,Armed Assault,15,Religious Figures/Institutions,Tehrik-i-Taliban Pakistan (TTP),5,Firearms,1,0,4,1,-9,,
201402230020,2014,2,23,205,Thailand,5,Southeast Asia,13.738718,100.532429,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,3,0,21,0,1,3,Minor (likely < $1 million)
201402230021,2014,2,23,205,Thailand,5,Southeast Asia,13.728713,100.540588,0,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402230023,2014,2,23,228,Yemen,10,Middle East & North Africa,14.325599,45.430784,1,0,2,Armed Assault,8,Educational Institution,Al-Qa`ida in the Arabian Peninsula (AQAP),5,Firearms,2,0,0,0,0,,
201402230024,2014,2,23,147,Nigeria,11,Sub-Saharan Africa,11.837615,13.152668,0,0,1,Assassination,2,Government (General),Boko Haram,5,Firearms,0,0,0,0,1,3,Minor (likely < $1 million)
201402230025,2014,2,23,118,Macedonia,9,Eastern Europe,41.996115,21.399967,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402230026,2014,2,23,95,Iraq,10,Middle East & North Africa,34.930838,43.41581,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,7,0,4,0,1,3,Minor (likely < $1 million)
201402230027,2014,2,23,95,Iraq,10,Middle East & North Africa,35.513505,43.235823,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,1,0,4,0,1,3,Minor (likely < $1 million)
201402230028,2014,2,23,95,Iraq,10,Middle East & North Africa,34.881918,44.624306,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,4,0,0,,
201402230029,2014,2,23,95,Iraq,10,Middle East & North Africa,36.339189,43.13536,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,0,0,3,0,0,,
201402230030,2014,2,23,95,Iraq,10,Middle East & North Africa,33.349028,44.423634,1,0,3,Bombing/Explosion,3,Police,Islamic State of Iraq and the Levant (ISIL),6,Explosives/Bombs/Dynamite,0,0,3,0,0,,
201402230031,2014,2,23,95,Iraq,10,Middle East & North Africa,33.390961,44.459253,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,6,0,3,0,1,3,Minor (likely < $1 million)
201402230032,2014,2,23,95,Iraq,10,Middle East & North Africa,33.354467,44.318925,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,0,,
201402230033,2014,2,23,95,Iraq,10,Middle East & North Africa,34.133333,42.383333,0,0,1,Assassination,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,1,3,Minor (likely < $1 million)
201402230034,2014,2,23,95,Iraq,10,Middle East & North Africa,36.339189,43.13536,1,0,2,Armed Assault,2,Government (General),Unknown,5,Firearms,1,0,0,0,1,3,Minor (likely < $1 million)
201402230035,2014,2,23,95,Iraq,10,Middle East & North Africa,33.362506,44.382006,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,3,0,12,0,-9,,
201402230036,2014,2,23,95,Iraq,10,Middle East & North Africa,33.66864,44.37677,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,1,0,3,0,-9,,
201402230037,2014,2,23,4,Afghanistan,6,South Asia,32.083738,64.808242,1,0,9,Unknown,3,Police,Taliban,13,Unknown,1,0,0,0,-9,,
201402230039,2014,2,23,18,Bahrain,10,Middle East & North Africa,26.195829,50.485935,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402230041,2014,2,23,1004,South Sudan,11,Sub-Saharan Africa,6.960118,31.372189,1,0,2,Armed Assault,4,Military,Sudan People's Liberation Movement in Opposition (SPLM-IO),8,Incendiary,61.66,57.66,5.33,,1,4,Unknown
201402230042,2014,2,23,1004,South Sudan,11,Sub-Saharan Africa,6.960315,31.372943,1,0,2,Armed Assault,4,Military,Sudan People's Liberation Movement in Opposition (SPLM-IO),8,Incendiary,61.66,57.67,5.33,,1,4,Unknown
201402230043,2014,2,23,1004,South Sudan,11,Sub-Saharan Africa,6.960315,31.372943,1,0,9,Unknown,4,Military,Sudan People's Liberation Movement in Opposition (SPLM-IO),13,Unknown,61.66,57.67,5.34,,1,4,Unknown
201402230044,2014,2,23,203,Tanzania,11,Sub-Saharan Africa,-6.187394,39.24706,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,The Association for Islamic Mobilisation and Propagation (UAMSHO),6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402230045,2014,2,23,153,Pakistan,6,South Asia,26.004167,63.060556,1,0,2,Armed Assault,4,Military,Unknown,6,Explosives/Bombs/Dynamite,5,5,3,3,0,,
201402230047,2014,2,23,173,Saudi Arabia,10,Middle East & North Africa,26.58367,49.980703,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,0,3,0,0,,
201402230048,2014,2,23,41,Central African Republic,11,Sub-Saharan Africa,4.799347,16.58843,1,0,2,Armed Assault,14,Private Citizens & Property,Anti-Balaka Militia,5,Firearms,43,0,,0,-9,,
201402230049,2014,2,23,41,Central African Republic,11,Sub-Saharan Africa,4.378133,18.552011,1,0,2,Armed Assault,7,Government (Diplomatic),Anti-Balaka Militia,5,Firearms,4,2,1,0,0,,
201402230050,2014,2,23,160,Philippines,5,Southeast Asia,6.053554,121.059576,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Abu Sayyaf Group (ASG),13,Unknown,,0,,0,0,,
201402230051,2014,2,23,153,Pakistan,6,South Asia,24.832641,67.128843,1,0,2,Armed Assault,22,Violent Political Party,Unknown,5,Firearms,1,0,1,0,-9,,
201402230053,2014,2,23,95,Iraq,10,Middle East & North Africa,36.063039,42.793968,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,26,,10,,-9,,
201402230054,2014,2,23,205,Thailand,5,Southeast Asia,6.479513,101.423557,1,0,3,Bombing/Explosion,4,Military,Runda Kumpulan Kecil (RKK),6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402230055,2014,2,23,153,Pakistan,6,South Asia,33.998421,71.380361,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402230056,2014,2,23,153,Pakistan,6,South Asia,34.188812,72.04047,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402230057,2014,2,23,4,Afghanistan,6,South Asia,31.590861,64.373867,1,0,1,Assassination,14,Private Citizens & Property,Taliban,5,Firearms,1,0,0,0,0,,
201402230075,2014,2,23,205,Thailand,5,Southeast Asia,6.266288,101.263372,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,2,0,0,0,1,3,Minor (likely < $1 million)
201402230086,2014,2,23,95,Iraq,10,Middle East & North Africa,34.596953,43.682772,0,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402230087,2014,2,23,95,Iraq,10,Middle East & North Africa,33.363409,44.384875,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402230093,2014,2,23,95,Iraq,10,Middle East & North Africa,33.35,43.783333,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,5,0,1,3,Minor (likely < $1 million)
201402230097,2014,2,23,4,Afghanistan,6,South Asia,35.233611,71.330556,1,1,3,Bombing/Explosion,4,Military,Taliban,6,Explosives/Bombs/Dynamite,1,1,0,0,0,,
201402240001,2014,2,24,153,Pakistan,6,South Asia,34.010835,71.571411,1,1,3,Bombing/Explosion,7,Government (Diplomatic),Tehrik-i-Taliban Pakistan (TTP),6,Explosives/Bombs/Dynamite,4,1,10,0,1,3,Minor (likely < $1 million)
201402240002,2014,2,22,99,Ivory Coast,11,Sub-Saharan Africa,4.916484,-7.495143,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,4,0,0,0,-9,,
201402240003,2014,2,24,113,Libya,10,Middle East & North Africa,31.754445,14.001335,1,0,2,Armed Assault,2,Government (General),Unknown,5,Firearms,1,0,0,0,0,,
201402240008,2014,2,24,205,Thailand,5,Southeast Asia,6.292691,101.712535,1,0,2,Armed Assault,1,Business,Unknown,5,Firearms,0,0,0,0,1,3,Minor (likely < $1 million)
201402240010,2014,2,24,153,Pakistan,6,South Asia,26.111053,62.03376,1,0,2,Armed Assault,4,Military,Baloch Liberation Front (BLF),5,Firearms,,0,,0,-9,,
201402240012,2014,2,24,153,Pakistan,6,South Asia,31.343228,69.447498,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402240017,2014,2,24,92,India,6,South Asia,24.752444,94.043655,0,0,1,Assassination,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402240018,2014,2,24,153,Pakistan,6,South Asia,26.458388,65.230796,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Baloch Liberation Front (BLF),5,Firearms,0,0,0,0,0,,
201402240020,2014,2,24,92,India,6,South Asia,26.487264,91.730175,1,0,3,Bombing/Explosion,14,Private Citizens & Property,National Democratic Front of Bodoland (NDFB),6,Explosives/Bombs/Dynamite,0,0,10,0,-9,,
201402240021,2014,2,24,19,Bangladesh,6,South Asia,24.10366,90.100348,1,0,3,Bombing/Explosion,3,Police,Jama'atul Mujahideen Bangladesh (JMB),6,Explosives/Bombs/Dynamite,1,1,3,0,0,,
201402240022,2014,2,24,155,West Bank and Gaza Strip,10,Middle East & North Africa,32.234525,35.331328,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402240023,2014,2,24,182,Somalia,11,Sub-Saharan Africa,2.825345,45.165811,1,0,3,Bombing/Explosion,4,Military,Al-Shabaab,6,Explosives/Bombs/Dynamite,,0,,0,1,3,Minor (likely < $1 million)
201402240024,2014,2,23,182,Somalia,11,Sub-Saharan Africa,3.114462,43.648754,1,0,3,Bombing/Explosion,1,Business,Al-Shabaab,6,Explosives/Bombs/Dynamite,,0,,0,-9,,
201402240025,2014,2,24,153,Pakistan,6,South Asia,33.921239,71.511383,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,0,,
201402240032,2014,2,24,4,Afghanistan,6,South Asia,31.583056,64.369167,1,1,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,1,3,0,0,,
201402240033,2014,2,23,153,Pakistan,6,South Asia,33.005496,70.066496,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201402240035,2014,2,24,153,Pakistan,6,South Asia,34.109104,71.411621,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,0,0,4,0,1,3,Minor (likely < $1 million)
201402240037,2014,2,24,228,Yemen,10,Middle East & North Africa,15.506619,45.433531,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201402240039,2014,2,24,205,Thailand,5,Southeast Asia,13.78,100.542778,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402240040,2014,2,24,4,Afghanistan,6,South Asia,32.580398,68.739329,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,2,0,2,0,0,,
201402240042,2014,2,24,1004,South Sudan,11,Sub-Saharan Africa,9.103193,31.882415,1,0,9,Unknown,4,Military,Sudan People's Liberation Movement in Opposition (SPLM-IO),13,Unknown,0,0,0,0,-9,,
201402240043,2014,2,24,113,Libya,10,Middle East & North Africa,32.105486,20.086398,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,5,Firearms,7,0,0,0,0,,
201402240044,2014,2,24,1004,South Sudan,11,Sub-Saharan Africa,6.201696,31.71401,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Sudan People's Liberation Movement in Opposition (SPLM-IO),8,Incendiary,1,0,0.66,0,1,3,Minor (likely < $1 million)
201402240045,2014,2,24,203,Tanzania,11,Sub-Saharan Africa,-6.162273,39.192116,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,The Association for Islamic Mobilisation and Propagation (UAMSHO),6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201402240046,2014,2,24,203,Tanzania,11,Sub-Saharan Africa,-6.162273,39.192116,1,0,3,Bombing/Explosion,1,Business,The Association for Islamic Mobilisation and Propagation (UAMSHO),6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201402240047,2014,2,24,203,Tanzania,11,Sub-Saharan Africa,-6.303774,39.377661,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,4,0,-9,,
201402240050,2014,2,24,1004,South Sudan,11,Sub-Saharan Africa,7.486205,31.515589,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Sudan People's Liberation Movement in Opposition (SPLM-IO),8,Incendiary,1,0,0.67,0,1,3,Minor (likely < $1 million)
